density,conduct,capacity,init_temp,top_temp,bot_temp,left_temp,right_temp,module,length,n_points,final_time
1200.785,34.242,943.409,756.786,920.499,570.616,163.411,968.961,1,5,50,500
2421.423,23.595,371.098,664.225,905.949,222.429,297.701,908.356,1,5,50,500
3063.717,79.663,768.783,423.81,1285.102,565.926,243.997,284.778,1,5,50,500
1857.218,55.072,587.392,201.721,1006.722,339.631,118.146,853.465,1,5,50,500
2234.501,75.695,725.005,439.58,954.209,295.121,221.112,940.975,1,5,50,500
2036.581,37.927,703.334,684.315,1321.91,406.86,199.11,483.636,1,5,50,500
1544.234,32.82,448.132,497.847,447.435,392.973,242.622,489.978,1,5,50,500
2930.12,89.856,785.604,339.8,1475.147,220.25,162.345,678.704,1,5,50,500
1562.207,81.781,615.93,608.438,1455.437,394.664,129.705,730.157,1,5,50,500
2290.348,67.023,539.854,267.766,1567.67,298.917,138.469,858.687,1,5,50,500
2312.039,86.522,897.64,342.306,400.836,570.076,331.825,499.349,1,5,50,500
2458.436,25.828,393.015,505.848,1064.123,289.869,182.068,914.741,1,5,50,500
3152.057,67.893,768.736,534.006,706.997,172.426,295.723,258.929,1,5,50,500
2282.795,92.141,725.042,312.549,827.71,182.407,329.744,441.719,1,5,50,500
2447.009,67.596,380.124,687.045,1188.633,411.265,342.73,913.321,1,5,50,500
2792.968,43.462,397.962,252.929,830.129,492.059,284.947,789.029,1,5,50,500
3763.195,31.005,312.82,610.022,1004.711,261.112,348.768,461.671,1,5,50,500
1923.101,92.52,582.882,487.373,1327.832,593.751,127.237,628.6,1,5,50,500
2224.981,36.806,453.073,664.436,705.251,499.617,228.053,884.628,1,5,50,500
2021.498,36.638,958.767,388.345,501.043,474.045,325.229,280.228,1,5,50,500
2401.11,31.07,387.923,765.469,1424.845,165.298,213.853,886.972,1,5,50,500
3734.991,38.798,422.079,766.124,737.522,338.901,105.174,759.403,1,5,50,500
2271.992,90.617,549.653,439.334,406.788,357.104,182.212,435.122,1,5,50,500
3206.122,38.923,520.418,499.679,711.837,386.249,155.144,602.855,1,5,50,500
3328.484,65.472,574.429,736.156,592.922,266.547,120.781,938.456,1,5,50,500
2918.679,25.447,533.454,765.845,415.008,403.212,389.211,961.84,1,5,50,500
1261.497,75.079,739.598,288.032,684.344,417.184,220.426,549.598,1,5,50,500
1912.205,62.837,904.748,633.899,791.821,339.416,255.257,989.342,1,5,50,500
3520.869,53.634,266.04,296.39,624.732,349.614,192.778,387.344,1,5,50,500
2736.565,55.736,540.308,709.377,855.639,276.448,334.338,885.893,1,5,50,500
3567.377,78.657,310.717,698.566,931.402,267.882,348.507,369.916,1,5,50,500
3776.352,43.35,365.493,458.398,1444.025,180.178,236.73,721.612,1,5,50,500
2239.165,65.078,305.581,354.56,679.904,327.847,286.895,795.835,1,5,50,500
1994.38,84.254,813.715,792.14,827.064,592.143,395.285,878.852,1,5,50,500
1464.987,43.135,451.35,576.052,1596.299,186.278,331.141,264.433,1,5,50,500
3267.651,89.719,714.821,271.255,1092.382,199.791,381.349,722.727,1,5,50,500
2052.979,63.595,649.011,209.218,1247.868,330.709,271.82,584.175,1,5,50,500
1326.134,51.728,706.214,540.401,566.434,309.988,233.58,440.73,1,5,50,500
3587.004,29.488,815.938,312.338,781.342,326.233,216.36,952.034,1,5,50,500
1360.57,67.594,284.845,327.115,890.229,241.34,393.212,256.927,1,5,50,500
1303.578,73.844,776.366,289.858,1216.423,166.453,398.641,755.911,1,5,50,500
2152.366,45.842,663.179,492.329,583.268,184.768,388.179,568.677,1,5,50,500
2585.355,34.501,762.37,365.584,1257.663,313.923,207.22,689.62,1,5,50,500
2173.132,58.142,739.192,262.524,1388.967,395.43,292.178,423.534,1,5,50,500
2009.742,70.23,278.142,564.402,1539.871,555.844,320.78,372.082,1,5,50,500
3631.549,69.783,266.665,423.084,1095.962,524.817,178.111,526.189,1,5,50,500
1958.612,36.48,930.02,610.194,1522.675,433.728,213.124,481.201,1,5,50,500
2677.375,91.559,878.499,696.597,578.355,456.113,216.612,469.638,1,5,50,500
2551.481,63.076,724.801,604.175,732.376,506.34,231.161,801.868,1,5,50,500
2081.925,43.267,442.241,256.727,1099.611,295.292,166.643,466.17,1,5,50,500
1790.772,61.924,764.698,539.65,1373.536,183.763,272.373,605.118,1,5,50,500
2428.779,72.73,853.037,577.797,779.364,466.2,278.53,618.534,1,5,50,500
1316.255,47.235,384.516,669.716,1144.466,215.785,254.436,641.281,1,5,50,500
2096.084,60.332,347.383,426.079,1047.178,537.908,357.984,335.242,1,5,50,500
3276.909,50.271,449.673,723.518,1410.836,570.193,181.09,388.849,1,5,50,500
1310.051,39.901,715.25,703.415,558.295,343.104,159.464,824.752,1,5,50,500
1979.482,66.35,751.612,753.135,1020.201,515.286,384.626,998.432,1,5,50,500
2895.053,75.094,658.038,386.4,1469.906,379.839,133.001,819.422,1,5,50,500
1626.395,84.378,595.237,686.995,1122.769,573.399,328.408,532.331,1,5,50,500
1882.239,79.471,483.296,265.202,931.089,491.828,397.594,296.883,1,5,50,500
1983.567,54.484,794.254,782.377,651.879,174.627,275.87,890.134,1,5,50,500
1908.0,35.579,660.038,269.651,1404.418,178.897,144.181,697.629,1,5,50,500
3619.995,75.104,809.725,511.894,1533.048,317.272,259.479,305.113,1,5,50,500
2155.473,46.608,730.601,798.562,832.673,403.096,245.346,640.805,1,5,50,500
1325.417,92.464,845.06,305.571,832.963,587.676,120.793,577.916,1,5,50,500
1889.359,79.176,815.284,401.203,1295.786,341.01,181.941,833.21,1,5,50,500
2625.25,65.169,473.819,528.758,1352.025,379.026,217.248,424.26,1,5,50,500
3341.013,79.363,734.722,537.617,919.517,491.058,305.008,984.417,1,5,50,500
2505.144,55.653,407.151,795.555,1140.138,481.399,163.288,942.863,1,5,50,500
2023.718,74.754,434.257,719.799,818.114,355.004,296.444,733.134,1,5,50,500
1831.554,60.117,836.925,651.339,667.06,448.127,109.081,785.264,1,5,50,500
1559.549,69.494,791.118,534.839,1279.144,162.677,196.342,318.484,1,5,50,500
2117.994,46.28,648.418,294.528,433.864,456.719,304.019,820.629,1,5,50,500
2153.926,65.882,422.48,264.246,503.466,328.962,273.078,661.641,1,5,50,500
3255.823,50.423,789.654,781.945,1102.133,403.895,387.494,783.03,1,5,50,500
2044.69,75.983,291.087,688.01,1574.516,347.417,372.845,897.562,1,5,50,500
2513.127,75.592,353.044,796.295,656.673,245.833,354.716,570.689,1,5,50,500
3195.83,47.252,947.95,778.947,516.856,578.269,240.051,327.051,1,5,50,500
2301.698,43.311,796.176,465.754,1003.364,362.279,292.031,487.931,1,5,50,500
2652.165,46.93,729.957,557.572,1255.264,540.292,271.048,893.725,1,5,50,500
1596.197,45.236,650.32,769.883,868.315,390.198,215.786,791.077,1,5,50,500
1759.325,81.469,931.637,223.683,1464.93,189.038,186.884,793.613,1,5,50,500
3550.47,48.27,794.684,366.14,1012.461,231.328,302.945,962.934,1,5,50,500
1566.483,59.637,878.793,290.965,1194.544,375.329,318.726,622.625,1,5,50,500
1449.737,90.221,398.415,625.132,1582.093,191.885,163.717,347.214,1,5,50,500
2689.774,77.885,922.999,575.964,1479.78,359.485,316.779,306.8,1,5,50,500
1969.611,48.578,807.593,384.837,716.285,582.521,145.683,921.527,1,5,50,500
2627.674,53.679,641.436,488.118,1359.218,562.044,230.639,664.208,1,5,50,500
2677.081,45.002,634.016,708.196,1503.544,345.242,383.196,588.363,1,5,50,500
1451.052,26.186,923.827,442.111,729.933,508.44,259.273,959.203,1,5,50,500
1885.975,75.193,903.313,396.196,925.164,589.118,334.386,591.855,1,5,50,500
3099.044,55.097,780.602,662.979,1470.419,259.178,314.29,320.718,1,5,50,500
1857.823,30.874,909.923,765.297,1534.093,531.306,340.183,594.315,1,5,50,500
1874.408,35.617,690.75,248.905,812.371,396.737,202.81,298.935,1,5,50,500
2068.81,46.803,851.498,577.868,1444.605,592.744,119.554,817.252,1,5,50,500
2001.354,52.802,430.375,455.218,518.362,150.808,313.248,985.076,1,5,50,500
1489.454,51.22,415.349,668.789,1072.013,569.839,284.385,250.979,1,5,50,500
1427.458,41.824,819.26,577.785,1006.611,382.747,223.809,500.844,1,5,50,500
2215.788,87.682,426.822,274.442,1460.759,572.501,399.428,966.267,1,5,50,500
2854.872,75.624,530.015,678.328,541.822,322.13,126.998,500.752,1,5,50,500
3192.709,57.575,934.447,293.465,980.906,349.386,109.898,766.299,1,5,50,500
1828.58,84.977,841.61,423.302,1050.535,321.83,313.117,276.074,1,5,50,500
2770.589,63.059,799.377,435.569,609.106,544.897,313.075,505.002,1,5,50,500
1865.403,59.668,509.56,626.438,1029.366,204.968,170.146,594.149,1,5,50,500
3628.946,69.59,834.358,715.468,1589.733,250.134,337.451,333.517,1,5,50,500
1450.022,46.65,751.977,346.494,933.907,427.954,341.81,536.839,1,5,50,500
1761.585,26.853,315.626,345.209,1365.789,589.828,369.258,429.105,1,5,50,500
1840.942,37.296,908.618,385.631,1432.534,162.47,323.15,714.995,1,5,50,500
2543.345,68.966,449.396,790.088,1208.856,375.5,129.036,812.638,1,5,50,500
3064.951,93.744,520.881,553.982,1355.823,177.328,340.202,578.994,1,5,50,500
3713.927,68.877,933.156,223.164,1154.604,580.477,225.758,456.694,1,5,50,500
1917.238,82.796,778.359,463.984,1287.928,249.708,252.328,843.77,1,5,50,500
1987.072,56.49,252.194,378.061,538.138,407.144,276.685,858.219,1,5,50,500
3649.526,89.622,959.538,327.273,767.642,230.435,303.081,827.612,1,5,50,500
1473.348,74.817,272.364,783.949,808.877,341.289,172.506,313.626,1,5,50,500
2794.356,49.92,616.894,427.002,1214.912,176.261,319.184,570.304,1,5,50,500
1619.661,70.342,434.261,321.105,1519.435,319.497,301.347,731.607,1,5,50,500
3792.553,40.896,286.822,672.831,1032.485,527.103,154.134,717.738,1,5,50,500
2503.563,66.371,495.375,791.898,1523.9,325.16,280.685,255.342,1,5,50,500
1936.169,81.46,258.683,706.997,402.207,477.268,225.776,688.916,1,5,50,500
2302.809,92.238,725.007,275.926,1165.665,361.338,114.022,387.493,1,5,50,500
3004.972,76.418,496.059,484.678,1396.168,357.962,197.193,364.943,1,5,50,500
2690.573,75.645,724.461,271.339,1070.511,304.483,267.96,535.91,1,5,50,500
1997.142,41.891,468.985,351.799,432.444,162.363,297.404,962.707,1,5,50,500
2926.502,75.647,448.952,271.232,1267.826,239.282,332.762,300.37,1,5,50,500
1838.825,67.791,829.256,639.376,1194.186,427.764,382.646,715.922,1,5,50,500
1452.181,74.805,694.252,637.977,1159.554,574.926,342.438,648.792,1,5,50,500
2953.049,83.295,421.619,371.767,1561.197,534.061,162.747,327.657,1,5,50,500
2688.732,90.502,476.063,504.801,1525.205,474.371,279.255,924.322,1,5,50,500
1215.421,45.861,409.062,264.375,601.319,522.837,293.348,615.836,1,5,50,500
1222.795,87.02,279.992,352.352,960.753,383.005,168.399,433.098,1,5,50,500
1361.712,91.328,806.108,561.14,510.565,449.629,383.363,280.452,1,5,50,500
3300.456,36.858,501.825,649.352,472.55,407.867,238.195,786.535,1,5,50,500
3782.542,82.85,483.517,435.085,656.353,432.806,234.185,866.832,1,5,50,500
3656.713,30.152,916.465,494.284,1102.272,497.03,247.168,520.113,1,5,50,500
1610.002,81.593,331.757,499.866,805.378,414.776,366.132,553.572,1,5,50,500
1279.878,33.045,433.672,356.112,1252.723,590.145,161.257,900.842,1,5,50,500
2921.503,53.458,498.328,380.297,615.67,404.112,252.992,957.75,1,5,50,500
2440.099,56.707,569.296,484.127,661.73,535.065,109.19,376.318,1,5,50,500
2045.134,29.181,635.235,510.091,1346.576,285.472,358.406,385.462,1,5,50,500
1946.568,38.67,321.259,569.092,1138.396,403.617,175.903,849.57,1,5,50,500
1885.148,25.603,881.222,529.22,1102.813,503.624,391.355,331.485,1,5,50,500
1734.13,65.212,916.442,238.343,803.436,331.925,183.136,742.725,1,5,50,500
1476.546,49.057,789.939,458.97,1098.287,403.292,195.531,829.892,1,5,50,500
3744.978,59.199,576.125,523.225,780.739,562.406,150.743,948.257,1,5,50,500
2247.367,51.633,607.094,247.223,702.743,447.921,184.932,820.67,1,5,50,500
2387.739,82.437,389.003,697.064,1300.144,214.827,240.693,283.055,1,5,50,500
2023.941,57.516,248.212,457.11,1422.275,292.027,112.938,725.56,1,5,50,500
2502.957,59.15,929.728,240.195,1014.59,489.082,111.733,471.759,1,5,50,500
1412.969,62.228,758.145,217.793,1436.298,313.613,307.424,901.815,1,5,50,500
1468.247,27.673,902.862,740.837,1401.706,420.604,268.1,508.761,1,5,50,500
2554.547,66.747,313.957,248.863,851.805,533.165,254.259,874.067,1,5,50,500
1454.654,63.386,850.885,664.167,909.204,581.302,162.179,271.712,1,5,50,500
3111.063,35.543,377.897,392.082,644.045,336.623,214.295,691.63,1,5,50,500
1555.293,90.215,434.763,339.8,1476.176,437.581,298.73,616.761,1,5,50,500
2630.815,59.734,633.948,394.801,541.522,568.494,216.491,607.447,1,5,50,500
2968.188,32.394,573.88,727.813,708.511,274.241,374.491,949.915,1,5,50,500
2182.718,37.887,433.363,738.794,768.242,526.307,125.118,309.647,1,5,50,500
3043.974,57.494,289.787,224.339,1428.31,370.81,299.77,310.761,1,5,50,500
3059.381,39.597,290.734,641.096,1121.174,449.967,120.764,590.108,1,5,50,500
3302.397,80.492,866.849,390.074,416.388,276.349,280.68,628.908,1,5,50,500
2486.047,31.397,697.544,609.826,441.628,400.634,107.419,621.658,1,5,50,500
2343.244,61.985,546.257,793.908,590.38,396.099,274.418,867.447,1,5,50,500
2078.802,90.123,510.078,388.771,816.766,520.383,231.877,489.032,1,5,50,500
3028.873,70.343,306.524,610.756,753.58,224.877,252.861,541.218,1,5,50,500
3727.074,43.158,818.631,794.708,1397.247,480.167,208.393,867.924,1,5,50,500
3398.78,61.962,515.269,443.494,1261.409,312.007,270.21,897.935,1,5,50,500
1383.677,72.69,655.071,270.206,718.966,574.529,335.781,355.712,1,5,50,500
3561.666,58.331,536.952,262.726,592.701,580.134,192.767,895.904,1,5,50,500
3051.647,24.717,603.165,706.693,1228.809,310.836,286.877,683.276,1,5,50,500
1342.503,61.682,621.687,575.518,478.284,188.649,349.451,555.141,1,5,50,500
3759.076,42.468,655.74,653.795,423.368,477.937,292.357,546.421,1,5,50,500
1796.524,43.679,370.297,253.09,457.736,390.682,317.693,446.796,1,5,50,500
2848.484,64.76,451.013,672.625,1464.137,522.692,174.087,730.816,1,5,50,500
3651.797,84.538,463.631,379.376,1000.18,477.217,198.508,797.537,1,5,50,500
1537.713,44.607,260.406,261.027,1006.419,484.437,382.195,956.469,1,5,50,500
3755.378,39.501,246.741,665.171,627.401,440.434,194.958,863.731,1,5,50,500
1207.326,35.386,697.671,286.875,1339.563,473.086,304.49,997.219,1,5,50,500
2126.803,81.447,733.335,229.015,633.914,433.125,309.18,932.16,1,5,50,500
2280.903,83.494,886.778,522.932,1353.834,216.595,175.758,537.106,1,5,50,500
3131.399,28.031,531.144,653.995,460.113,259.387,255.276,315.264,1,5,50,500
2335.941,67.689,898.483,259.874,779.346,177.825,199.426,892.042,1,5,50,500
1853.025,38.234,914.39,674.995,998.51,309.996,358.099,920.979,1,5,50,500
3627.566,78.926,757.57,346.674,1513.97,508.402,167.249,814.266,1,5,50,500
1694.955,87.563,872.38,606.028,690.773,572.655,185.68,492.518,1,5,50,500
1345.604,44.031,360.069,267.168,1210.556,486.758,187.106,563.322,1,5,50,500
3667.284,38.71,820.019,754.969,1431.724,220.468,326.537,670.249,1,5,50,500
3465.559,45.527,813.147,556.151,844.098,160.286,256.031,669.141,1,5,50,500
2671.02,85.457,498.073,275.638,1021.431,293.55,396.259,542.919,1,5,50,500
1615.182,36.512,681.217,631.815,905.716,298.658,319.212,413.348,1,5,50,500
1384.787,93.528,450.749,462.757,640.247,301.918,352.03,818.008,1,5,50,500
3275.411,79.865,248.172,523.762,725.226,258.831,256.175,702.756,1,5,50,500
1645.758,78.501,283.717,284.265,614.322,403.207,304.255,457.406,1,5,50,500
1368.986,89.428,400.805,297.235,1336.122,291.657,289.635,285.607,1,5,50,500
1598.836,40.554,764.416,633.877,1317.92,275.678,244.844,437.719,1,5,50,500
2471.367,29.533,433.688,443.485,1444.928,388.631,198.569,442.198,1,5,50,500
1450.601,86.223,333.74,482.083,606.094,374.554,277.242,580.044,1,5,50,500
3354.483,82.552,317.893,408.909,675.817,158.328,164.87,854.596,1,5,50,500
3122.641,84.771,532.89,557.797,589.593,547.102,334.542,631.596,1,5,50,500
2428.81,90.412,881.464,307.281,1593.272,517.827,220.347,665.756,1,5,50,500
3251.811,44.429,379.644,299.093,704.204,273.932,381.145,944.18,1,5,50,500
3450.246,61.679,832.573,247.001,1069.33,365.471,273.018,688.679,1,5,50,500
1355.253,33.106,245.862,368.877,850.24,230.736,308.794,547.878,1,5,50,500
1543.702,91.23,710.707,375.623,751.821,237.821,386.54,604.521,1,5,50,500
2187.397,57.455,487.858,548.773,1267.132,402.572,330.178,922.076,1,5,50,500
2481.553,90.947,554.506,562.058,1423.334,464.891,397.102,470.534,1,5,50,500
1264.048,48.733,427.297,653.719,882.347,277.183,294.764,977.676,1,5,50,500
2545.489,24.87,609.471,391.028,1380.263,395.256,349.551,405.618,1,5,50,500
2480.062,60.631,714.792,285.93,890.16,517.901,176.391,860.047,1,5,50,500
1718.513,46.271,307.119,673.677,707.925,366.373,319.894,373.526,1,5,50,500
2184.365,83.47,808.084,671.361,1150.817,564.155,202.697,609.237,1,5,50,500
1910.782,82.749,818.518,339.419,668.385,230.551,351.473,910.321,1,5,50,500
3668.15,85.662,278.938,293.606,507.083,338.78,289.004,306.106,1,5,50,500
2263.995,78.069,957.335,316.213,1176.85,303.199,352.946,451.708,1,5,50,500
1929.505,53.319,794.381,718.256,1457.516,429.025,194.15,708.105,1,5,50,500
2386.445,28.642,794.777,213.705,1161.926,265.439,270.048,533.609,1,5,50,500
2019.876,81.586,770.596,498.358,518.78,560.932,148.413,297.731,1,5,50,500
2375.12,90.518,604.945,791.294,1152.339,414.075,240.643,884.776,1,5,50,500
3391.866,46.346,721.845,760.247,1005.434,482.437,332.985,921.98,1,5,50,500
1412.83,62.913,869.015,224.284,638.117,459.673,260.242,683.491,1,5,50,500
3394.686,34.342,959.045,674.517,551.419,396.926,237.318,555.691,1,5,50,500
2349.717,85.12,583.483,293.993,1020.978,500.829,132.747,297.387,1,5,50,500
2040.907,36.001,462.346,335.021,837.002,536.781,367.968,514.311,1,5,50,500
3514.239,80.421,857.147,708.702,403.045,202.365,208.771,448.971,1,5,50,500
1426.651,63.849,663.177,575.76,1438.388,562.477,324.561,559.006,1,5,50,500
2896.987,78.878,736.75,762.06,1366.745,592.873,223.626,318.802,1,5,50,500
2737.32,93.352,585.949,793.137,605.946,157.483,107.796,540.989,1,5,50,500
3612.74,83.466,768.886,752.416,549.116,246.907,214.32,894.874,1,5,50,500
2032.574,45.753,764.333,394.787,1056.42,195.276,377.282,760.362,1,5,50,500
2874.464,54.573,457.372,664.083,701.315,512.935,109.37,796.31,1,5,50,500
3609.68,45.143,435.62,596.851,1579.468,431.414,148.343,535.822,1,5,50,500
3672.941,38.966,372.531,476.781,1380.404,238.892,274.701,956.453,1,5,50,500
2368.942,65.845,372.521,704.588,915.12,175.485,236.698,952.925,1,5,50,500
1674.644,45.527,884.881,688.723,1087.543,581.416,197.852,681.989,1,5,50,500
3727.366,83.1,431.889,466.252,1009.235,497.749,225.049,359.166,1,5,50,500
1310.077,31.834,294.761,428.812,530.988,181.183,252.719,688.659,1,5,50,500
1263.638,92.217,468.551,733.889,1361.892,466.756,158.821,487.586,1,5,50,500
2652.256,39.087,255.257,788.814,656.86,439.544,260.865,914.088,1,5,50,500
2847.435,26.513,809.616,409.444,1332.507,467.842,344.925,818.548,1,5,50,500
3259.657,28.226,323.774,475.676,875.905,168.594,359.87,786.796,1,5,50,500
3678.156,50.484,365.944,296.401,1196.8,382.02,159.042,931.782,1,5,50,500
1243.29,26.723,660.558,745.908,1285.7,314.685,301.864,572.889,1,5,50,500
2004.054,78.628,401.83,637.509,1540.732,398.084,201.264,330.861,1,5,50,500
3306.457,33.149,837.12,706.596,823.187,357.703,356.522,481.423,1,5,50,500
2623.034,47.466,795.162,687.347,644.338,516.527,225.918,847.194,1,5,50,500
2851.551,61.137,404.535,318.505,1088.708,263.579,288.702,553.922,1,5,50,500
2698.453,88.518,542.739,798.798,598.531,459.324,280.116,643.993,1,5,50,500
1700.44,71.997,467.236,719.072,709.887,450.512,295.41,635.344,1,5,50,500
2549.245,56.556,590.334,640.161,604.073,164.749,311.346,437.389,1,5,50,500
1637.32,75.455,878.785,734.342,1411.227,349.717,278.572,500.864,1,5,50,500
2544.8,50.559,798.625,257.556,813.821,392.428,137.162,275.263,1,5,50,500
1421.582,92.575,866.665,575.722,1544.861,221.34,173.081,271.09,1,5,50,500
1971.843,31.113,852.808,394.871,458.203,385.547,371.265,712.244,1,5,50,500
2092.585,82.157,924.257,751.631,462.168,456.872,242.283,645.219,1,5,50,500
1822.059,78.594,837.275,305.568,1415.073,241.668,160.324,383.118,1,5,50,500
2490.743,69.837,629.89,516.918,1565.122,369.857,367.846,413.252,1,5,50,500
1295.849,75.995,629.578,278.824,428.892,440.425,233.139,789.691,1,5,50,500
1282.881,25.276,392.952,202.655,589.759,308.006,392.772,669.227,1,5,50,500
1835.498,57.227,786.211,252.091,850.202,202.143,346.344,470.988,1,5,50,500
1801.27,82.198,934.49,408.432,954.276,342.858,331.742,833.704,1,5,50,500
2222.996,82.823,817.629,237.04,1525.291,377.281,168.655,839.049,1,5,50,500
1597.807,37.811,379.443,742.184,421.421,357.66,230.801,971.5,1,5,50,500
2710.364,40.358,632.457,532.913,904.991,257.065,246.319,267.694,1,5,50,500
2479.739,37.295,591.683,553.69,736.534,298.012,216.007,677.646,1,5,50,500
1422.016,91.221,451.593,674.742,609.404,272.792,356.347,644.653,1,5,50,500
3317.231,74.421,312.957,633.684,830.541,201.526,121.688,421.116,1,5,50,500
2157.352,48.112,711.377,501.766,952.939,342.793,219.726,317.511,1,5,50,500
3192.977,85.974,398.764,237.543,1246.9,494.155,325.257,994.602,1,5,50,500
